0.5 0.3; 150.8136525 -23.03375344 -83.64920296 -85.24242585; 0.19251746 0.15776378 0.13662773 0.16377909
0.5 0.3; 150.81295909 -23.02832897 -83.59193727 -85.29552445; 0.1925113 0.15774869 0.13665776 0.16375811
0.5 0.3; 150.81226568 -23.02290449 -83.53467158 -85.34862305; 0.19250514 0.1577336 0.1366878 0.16373713
0.5 0.3; 150.81157227 -23.01748002 -83.47740589 -85.40172165; 0.19249898 0.15771851 0.13671783 0.16371614
0.5 0.3; 150.81087886 -23.01205554 -83.42014021 -85.45482026; 0.19249282 0.15770342 0.13674786 0.16369516
0.5 0.3; 150.81018544 -23.00663107 -83.36287452 -85.50791886; 0.19248666 0.15768833 0.13677789 0.16367418
0.5 0.3; 150.80949203 -23.00120659 -83.30560883 -85.56101746; 0.1924805 0.15767324 0.13680792 0.16365319
0.5 0.3; 150.80879862 -22.99578211 -83.24834314 -85.61411606; 0.19247434 0.15765815 0.13683796 0.16363221
0.5 0.3; 150.80810521 -22.99035764 -83.19107745 -85.66721466; 0.19246818 0.15764306 0.13686799 0.16361123
0.5 0.3; 150.8074118 -22.98493316 -83.13381176 -85.72031326; 0.19246202 0.15762797 0.13689802 0.16359024
0.5 0.3; 150.80671838 -22.97950869 -83.07654607 -85.77341187; 0.19245586 0.15761288 0.13692805 0.16356926
0.5 0.3; 150.80602497 -22.97408421 -83.01928039 -85.82651047; 0.1924497 0.15759779 0.13695809 0.16354828
0.5 0.3; 150.80533156 -22.96865974 -82.9620147 -85.87960907; 0.19244354 0.1575827 0.13698812 0.1635273
0.5 0.3; 150.80463815 -22.96323526 -82.90474901 -85.93270767; 0.19243738 0.15756761 0.13701815 0.16350631
0.5 0.3; 150.80394474 -22.95781079 -82.84748332 -85.98580627; 0.19243122 0.15755252 0.13704818 0.16348533
0.5 0.3; 150.80325133 -22.95238631 -82.79021763 -86.03890487; 0.19242506 0.15753743 0.13707822 0.16346435
0.5 0.3; 150.80255791 -22.94696184 -82.73295194 -86.09200348; 0.19241891 0.15752234 0.13710825 0.16344336
0.5 0.3; 150.8018645 -22.94153736 -82.67568626 -86.14510208; 0.19241275 0.15750725 0.13713828 0.16342238
0.5 0.3; 150.80117109 -22.93611288 -82.61842057 -86.19820068; 0.19240659 0.15749216 0.13716831 0.1634014
0.5 0.3; 150.80047768 -22.93068841 -82.56115488 -86.25129928; 0.19240043 0.15747707 0.13719834 0.16338041
0.5 0.3; 150.79978427 -22.92526393 -82.50388919 -86.30439788; 0.19239427 0.15746198 0.13722838 0.16335943
0.5 0.3; 150.79909085 -22.91983946 -82.4466235 -86.35749648; 0.19238811 0.15744689 0.13725841 0.16333845
0.5 0.3; 150.79839744 -22.91441498 -82.38935781 -86.41059509; 0.19238195 0.15743179 0.13728844 0.16331746
0.5 0.3; 150.79770403 -22.90899051 -82.33209212 -86.46369369; 0.19237579 0.1574167 0.13731847 0.16329648
0.5 0.3; 150.79701062 -22.90356603 -82.27482644 -86.51679229; 0.19236963 0.15740161 0.13734851 0.1632755
0.5 0.3; 150.79631721 -22.89814156 -82.21756075 -86.56989089; 0.19236347 0.15738652 0.13737854 0.16325451
0.5 0.3; 150.7956238 -22.89271708 -82.16029506 -86.62298949; 0.19235731 0.15737143 0.13740857 0.16323353
0.5 0.3; 150.79493038 -22.8872926 -82.10302937 -86.67608809; 0.19235115 0.15735634 0.1374386 0.16321255
0.5 0.3; 150.79423697 -22.88186813 -82.04576368 -86.7291867; 0.19234499 0.15734125 0.13746863 0.16319157
0.5 0.3; 150.79354356 -22.87644365 -81.98849799 -86.7822853; 0.19233883 0.15732616 0.13749867 0.16317058
0.5 0.3; 150.79285015 -22.87101918 -81.93123231 -86.8353839; 0.19233267 0.15731107 0.1375287 0.1631496
0.5 0.3; 150.79215674 -22.8655947 -81.87396662 -86.8884825; 0.19232651 0.15729598 0.13755873 0.16312862
0.5 0.3; 150.79146332 -22.86017023 -81.81670093 -86.9415811; 0.19232035 0.15728089 0.13758876 0.16310763
0.5 0.3; 150.79076991 -22.85474575 -81.75943524 -86.9946797; 0.1923142 0.1572658 0.1376188 0.16308665
0.5 0.3; 150.7900765 -22.84932128 -81.70216955 -87.04777831; 0.19230804 0.15725071 0.13764883 0.16306567
0.5 0.3; 150.78938309 -22.8438968 -81.64490386 -87.10087691; 0.19230188 0.15723562 0.13767886 0.16304468
0.5 0.3; 150.78868968 -22.83847233 -81.58763817 -87.15397551; 0.19229572 0.15722053 0.13770889 0.1630237
0.5 0.3; 150.78799626 -22.83304785 -81.53037249 -87.20707411; 0.19228956 0.15720544 0.13773893 0.16300272
0.5 0.3; 150.78730285 -22.82762337 -81.4731068 -87.26017271; 0.1922834 0.15719035 0.13776896 0.16298173
0.5 0.3; 150.78660944 -22.8221989 -81.41584111 -87.31327131; 0.19227724 0.15717526 0.13779899 0.16296075
0.5 0.3; 150.78591603 -22.81677442 -81.35857542 -87.36636992; 0.19227108 0.15716017 0.13782902 0.16293977
0.5 0.3; 150.78522262 -22.81134995 -81.30130973 -87.41946852; 0.19226492 0.15714508 0.13785905 0.16291878
0.5 0.3; 150.78452921 -22.80592547 -81.24404404 -87.47256712; 0.19225876 0.15712999 0.13788909 0.1628978
0.5 0.3; 150.78383579 -22.800501 -81.18677836 -87.52566572; 0.1922526 0.1571149 0.13791912 0.16287682
0.5 0.3; 150.78314238 -22.79507652 -81.12951267 -87.57876432; 0.19224644 0.15709981 0.13794915 0.16285584
0.5 0.3; 150.78244897 -22.78965205 -81.07224698 -87.63186292; 0.19224028 0.15708472 0.13797918 0.16283485
0.5 0.3; 150.78175556 -22.78422757 -81.01498129 -87.68496153; 0.19223412 0.15706963 0.13800922 0.16281387
0.5 0.3; 150.78106215 -22.77880309 -80.9577156 -87.73806013; 0.19222796 0.15705454 0.13803925 0.16279289
0.5 0.3; 150.78036873 -22.77337862 -80.90044991 -87.79115873; 0.1922218 0.15703945 0.13806928 0.1627719
0.5 0.3; 150.77967532 -22.76795414 -80.84318422 -87.84425733; 0.19221564 0.15702436 0.13809931 0.16275092
0.5 0.3; 150.77898191 -22.76252967 -80.78591854 -87.89735593; 0.19220949 0.15700927 0.13812935 0.16272994
0.5 0.3; 150.7782885 -22.75710519 -80.72865285 -87.95045453; 0.19220333 0.15699418 0.13815938 0.16270895
0.5 0.3; 150.77759509 -22.75168072 -80.67138716 -88.00355314; 0.19219717 0.15697909 0.13818941 0.16268797
0.5 0.3; 150.77690168 -22.74625624 -80.61412147 -88.05665174; 0.19219101 0.156964 0.13821944 0.16266699
0.5 0.3; 150.77620826 -22.74083177 -80.55685578 -88.10975034; 0.19218485 0.15694891 0.13824947 0.162646
0.5 0.3; 150.77551485 -22.73540729 -80.49959009 -88.16284894; 0.19217869 0.15693382 0.13827951 0.16262502
0.5 0.3; 150.77482144 -22.72998282 -80.44232441 -88.21594754; 0.19217253 0.15691873 0.13830954 0.16260404
0.5 0.3; 150.77412803 -22.72455834 -80.38505872 -88.26904614; 0.19216637 0.15690364 0.13833957 0.16258305
0.5 0.3; 150.77343462 -22.71913386 -80.32779303 -88.32214475; 0.19216021 0.15688855 0.1383696 0.16256207
0.5 0.3; 150.7727412 -22.71370939 -80.27052734 -88.37524335; 0.19215405 0.15687346 0.13839964 0.16254109
0.5 0.3; 150.77204779 -22.70828491 -80.21326165 -88.42834195; 0.19214789 0.15685837 0.13842967 0.16252011
0.5 0.3; 150.77135438 -22.70286044 -80.15599596 -88.48144055; 0.19214173 0.15684328 0.1384597 0.16249912
0.5 0.3; 150.77066097 -22.69743596 -80.09873027 -88.53453915; 0.19213557 0.15682819 0.13848973 0.16247814
0.5 0.3; 150.76996756 -22.69201149 -80.04146459 -88.58763775; 0.19212941 0.1568131 0.13851976 0.16245716
0.5 0.3; 150.76927415 -22.68658701 -79.9841989 -88.64073636; 0.19212325 0.15679801 0.1385498 0.16243617
0.5 0.3; 150.76858073 -22.68116254 -79.92693321 -88.69383496; 0.19211709 0.15678292 0.13857983 0.16241519
0.5 0.3; 150.76788732 -22.67573806 -79.86966752 -88.74693356; 0.19211093 0.15676783 0.13860986 0.16239421
0.5 0.3; 150.76719391 -22.67031359 -79.81240183 -88.80003216; 0.19210478 0.15675273 0.13863989 0.16237322
0.5 0.3; 150.7665005 -22.66488911 -79.75513614 -88.85313076; 0.19209862 0.15673764 0.13866993 0.16235224
0.5 0.3; 150.76580709 -22.65946463 -79.69787046 -88.90622936; 0.19209246 0.15672255 0.13869996 0.16233126
0.5 0.3; 150.76511367 -22.65404016 -79.64060477 -88.95932797; 0.1920863 0.15670746 0.13872999 0.16231027
0.5 0.3; 150.76442026 -22.64861568 -79.58333908 -89.01242657; 0.19208014 0.15669237 0.13876002 0.16228929
0.5 0.3; 150.76372685 -22.64319121 -79.52607339 -89.06552517; 0.19207398 0.15667728 0.13879006 0.16226831
0.5 0.3; 150.76303344 -22.63776673 -79.4688077 -89.11862377; 0.19206782 0.15666219 0.13882009 0.16224732
0.5 0.3; 150.76234003 -22.63234226 -79.41154201 -89.17172237; 0.19206166 0.1566471 0.13885012 0.16222634
0.5 0.3; 150.76164661 -22.62691778 -79.35427632 -89.22482097; 0.1920555 0.15663201 0.13888015 0.16220536
0.5 0.3; 150.7609532 -22.62149331 -79.29701064 -89.27791958; 0.19204934 0.15661692 0.13891018 0.16218438
0.5 0.3; 150.76025979 -22.61606883 -79.23974495 -89.33101818; 0.19204318 0.15660183 0.13894022 0.16216339
0.5 0.3; 150.75956638 -22.61064435 -79.18247926 -89.38411678; 0.19203702 0.15658674 0.13897025 0.16214241
0.5 0.3; 150.75887297 -22.60521988 -79.12521357 -89.43721538; 0.19203086 0.15657165 0.13900028 0.16212143
0.5 0.3; 150.75817956 -22.5997954 -79.06794788 -89.49031398; 0.1920247 0.15655656 0.13903031 0.16210044
0.5 0.3; 150.75748614 -22.59437093 -79.01068219 -89.54341258; 0.19201854 0.15654147 0.13906035 0.16207946
0.5 0.3; 150.75679273 -22.58894645 -78.95341651 -89.59651119; 0.19201238 0.15652638 0.13909038 0.16205848
0.5 0.3; 150.75609932 -22.58352198 -78.89615082 -89.64960979; 0.19200622 0.15651129 0.13912041 0.16203749
0.5 0.3; 150.75540591 -22.5780975 -78.83888513 -89.70270839; 0.19200007 0.1564962 0.13915044 0.16201651
0.5 0.3; 150.7547125 -22.57267303 -78.78161944 -89.75580699; 0.19199391 0.15648111 0.13918047 0.16199553
0.5 0.3; 150.75401908 -22.56724855 -78.72435375 -89.80890559; 0.19198775 0.15646602 0.13921051 0.16197454
0.5 0.3; 150.75332567 -22.56182408 -78.66708806 -89.86200419; 0.19198159 0.15645093 0.13924054 0.16195356
0.5 0.3; 150.75263226 -22.5563996 -78.60982237 -89.9151028; 0.19197543 0.15643584 0.13927057 0.16193258
0.5 0.3; 150.75193885 -22.55097512 -78.55255669 -89.9682014; 0.19196927 0.15642075 0.1393006 0.16191159
0.5 0.3; 150.75124544 -22.54555065 -78.495291 -90.0213; 0.19196311 0.15640566 0.13933064 0.16189061
0.5 0.3; 150.75055203 -22.54012617 -78.43802531 -90.0743986; 0.19195695 0.15639057 0.13936067 0.16186963
0.5 0.3; 150.74985861 -22.5347017 -78.38075962 -90.1274972; 0.19195079 0.15637548 0.1393907 0.16184864
0.5 0.3; 150.7491652 -22.52927722 -78.32349393 -90.1805958; 0.19194463 0.15636039 0.13942073 0.16182766
0.5 0.3; 150.74847179 -22.52385275 -78.26622824 -90.2336944; 0.19193847 0.1563453 0.13945077 0.16180668
0.5 0.3; 150.74777838 -22.51842827 -78.20896256 -90.28679301; 0.19193231 0.15633021 0.1394808 0.1617857
0.5 0.3; 150.74708497 -22.5130038 -78.15169687 -90.33989161; 0.19192615 0.15631512 0.13951083 0.16176471
0.5 0.3; 150.74639155 -22.50757932 -78.09443118 -90.39299021; 0.19191999 0.15630003 0.13954086 0.16174373
0.5 0.3; 150.74569814 -22.50215484 -78.03716549 -90.44608881; 0.19191383 0.15628494 0.13957089 0.16172275
0.5 0.3; 150.74500473 -22.49673037 -77.9798998 -90.49918741; 0.19190767 0.15626985 0.13960093 0.16170176
0.5 0.3; 150.74431132 -22.49130589 -77.92263411 -90.55228601; 0.19190151 0.15625476 0.13963096 0.16168078
0.5 0.3; 150.74361791 -22.48588142 -77.86536842 -90.60538462; 0.19189536 0.15623967 0.13966099 0.1616598
0.5 0.3; 150.7429245 -22.48045694 -77.80810274 -90.65848322; 0.1918892 0.15622458 0.13969102 0.16163881
0.5 0.3; 150.74223108 -22.47503247 -77.75083705 -90.71158182; 0.19188304 0.15620949 0.13972106 0.16161783
0.5 0.3; 150.74153767 -22.46960799 -77.69357136 -90.76468042; 0.19187688 0.1561944 0.13975109 0.16159685
0.5 0.3; 150.74084426 -22.46418352 -77.63630567 -90.81777902; 0.19187072 0.15617931 0.13978112 0.16157586
0.5 0.3; 150.74015085 -22.45875904 -77.57903998 -90.87087762; 0.19186456 0.15616422 0.13981115 0.16155488
0.5 0.3; 150.73945744 -22.45333457 -77.52177429 -90.92397623; 0.1918584 0.15614913 0.13984118 0.1615339
0.5 0.3; 150.73876402 -22.44791009 -77.46450861 -90.97707483; 0.19185224 0.15613404 0.13987122 0.16151291
0.5 0.3; 150.73807061 -22.44248561 -77.40724292 -91.03017343; 0.19184608 0.15611895 0.13990125 0.16149193
0.5 0.3; 150.7373772 -22.43706114 -77.34997723 -91.08327203; 0.19183992 0.15610386 0.13993128 0.16147095
0.5 0.3; 150.73668379 -22.43163666 -77.29271154 -91.13637063; 0.19183376 0.15608876 0.13996131 0.16144997
0.5 0.3; 150.73599038 -22.42621219 -77.23544585 -91.18946923; 0.1918276 0.15607367 0.13999135 0.16142898
0.5 0.3; 150.73529696 -22.42078771 -77.17818016 -91.24256784; 0.19182144 0.15605858 0.14002138 0.161408
0.5 0.3; 150.73460355 -22.41536324 -77.12091447 -91.29566644; 0.19181528 0.15604349 0.14005141 0.16138702
0.5 0.3; 150.73391014 -22.40993876 -77.06364879 -91.34876504; 0.19180912 0.1560284 0.14008144 0.16136603
0.5 0.3; 150.73321673 -22.40451429 -77.0063831 -91.40186364; 0.19180296 0.15601331 0.14011148 0.16134505
0.5 0.3; 150.73252332 -22.39908981 -76.94911741 -91.45496224; 0.1917968 0.15599822 0.14014151 0.16132407
0.5 0.3; 150.73182991 -22.39366534 -76.89185172 -91.50806084; 0.19179065 0.15598313 0.14017154 0.16130308
0.5 0.3; 150.73113649 -22.38824086 -76.83458603 -91.56115945; 0.19178449 0.15596804 0.14020157 0.1612821
0.5 0.3; 150.73044308 -22.38281638 -76.77732034 -91.61425805; 0.19177833 0.15595295 0.1402316 0.16126112
0.5 0.3; 150.72974967 -22.37739191 -76.72005466 -91.66735665; 0.19177217 0.15593786 0.14026164 0.16124013
0.5 0.3; 150.72905626 -22.37196743 -76.66278897 -91.72045525; 0.19176601 0.15592277 0.14029167 0.16121915
0.5 0.3; 150.72836285 -22.36654296 -76.60552328 -91.77355385; 0.19175985 0.15590768 0.1403217 0.16119817
0.5 0.3; 150.72766943 -22.36111848 -76.54825759 -91.82665245; 0.19175369 0.15589259 0.14035173 0.16117718
0.5 0.3; 150.72697602 -22.35569401 -76.4909919 -91.87975106; 0.19174753 0.1558775 0.14038177 0.1611562
0.5 0.3; 150.72628261 -22.35026953 -76.43372621 -91.93284966; 0.19174137 0.15586241 0.1404118 0.16113522
0.5 0.3; 150.7255892 -22.34484506 -76.37646052 -91.98594826; 0.19173521 0.15584732 0.14044183 0.16111424
0.5 0.3; 150.72489579 -22.33942058 -76.31919484 -92.03904686; 0.19172905 0.15583223 0.14047186 0.16109325
0.5 0.3; 150.72420238 -22.3339961 -76.26192915 -92.09214546; 0.19172289 0.15581714 0.1405019 0.16107227
0.5 0.3; 150.72350896 -22.32857163 -76.20466346 -92.14524406; 0.19171673 0.15580205 0.14053193 0.16105129
0.5 0.3; 150.72281555 -22.32314715 -76.14739777 -92.19834267; 0.19171057 0.15578696 0.14056196 0.1610303
0.5 0.3; 150.72212214 -22.31772268 -76.09013208 -92.25144127; 0.19170441 0.15577187 0.14059199 0.16100932
0.5 0.3; 150.72142873 -22.3122982 -76.03286639 -92.30453987; 0.19169825 0.15575678 0.14062202 0.16098834
0.5 0.3; 150.72073532 -22.30687373 -75.97560071 -92.35763847; 0.19169209 0.15574169 0.14065206 0.16096735
0.5 0.3; 150.7200419 -22.30144925 -75.91833502 -92.41073707; 0.19168594 0.1557266 0.14068209 0.16094637
0.5 0.3; 150.71934849 -22.29602478 -75.86106933 -92.46383567; 0.19167978 0.15571151 0.14071212 0.16092539
0.5 0.3; 150.71865508 -22.2906003 -75.80380364 -92.51693428; 0.19167362 0.15569642 0.14074215 0.1609044
0.5 0.3; 150.71796167 -22.28517583 -75.74653795 -92.57003288; 0.19166746 0.15568133 0.14077219 0.16088342
0.5 0.3; 150.71726826 -22.27975135 -75.68927226 -92.62313148; 0.1916613 0.15566624 0.14080222 0.16086244
0.5 0.3; 150.71657484 -22.27432687 -75.63200657 -92.67623008; 0.19165514 0.15565115 0.14083225 0.16084145
0.5 0.3; 150.71588143 -22.2689024 -75.57474089 -92.72932868; 0.19164898 0.15563606 0.14086228 0.16082047
0.5 0.3; 150.71518802 -22.26347792 -75.5174752 -92.78242728; 0.19164282 0.15562097 0.14089231 0.16079949
0.5 0.3; 150.71449461 -22.25805345 -75.46020951 -92.83552589; 0.19163666 0.15560588 0.14092235 0.16077851
0.5 0.3; 150.7138012 -22.25262897 -75.40294382 -92.88862449; 0.1916305 0.15559079 0.14095238 0.16075752
0.5 0.3; 150.71310779 -22.2472045 -75.34567813 -92.94172309; 0.19162434 0.1555757 0.14098241 0.16073654
0.5 0.3; 150.71241437 -22.24178002 -75.28841244 -92.99482169; 0.19161818 0.15556061 0.14101244 0.16071556
0.5 0.3; 150.71172096 -22.23635555 -75.23114676 -93.04792029; 0.19161202 0.15554552 0.14104248 0.16069457
0.5 0.3; 150.71102755 -22.23093107 -75.17388107 -93.10101889; 0.19160586 0.15553043 0.14107251 0.16067359
0.5 0.3; 150.71033414 -22.22550659 -75.11661538 -93.1541175; 0.1915997 0.15551534 0.14110254 0.16065261
0.5 0.3; 150.70964073 -22.22008212 -75.05934969 -93.2072161; 0.19159354 0.15550025 0.14113257 0.16063162
0.5 0.3; 150.70894731 -22.21465764 -75.002084 -93.2603147; 0.19158738 0.15548516 0.14116261 0.16061064
0.5 0.3; 150.7082539 -22.20923317 -74.94481831 -93.3134133; 0.19158123 0.15547007 0.14119264 0.16058966
0.5 0.3; 150.70756049 -22.20380869 -74.88755262 -93.3665119; 0.19157507 0.15545498 0.14122267 0.16056867
0.5 0.3; 150.70686708 -22.19838422 -74.83028694 -93.4196105; 0.19156891 0.15543989 0.1412527 0.16054769
0.5 0.3; 150.70617367 -22.19295974 -74.77302125 -93.47270911; 0.19156275 0.1554248 0.14128273 0.16052671
0.5 0.3; 150.70548026 -22.18753527 -74.71575556 -93.52580771; 0.19155659 0.1554097 0.14131277 0.16050572
0.5 0.3; 150.70478684 -22.18211079 -74.65848987 -93.57890631; 0.19155043 0.15539461 0.1413428 0.16048474
0.5 0.3; 150.70409343 -22.17668632 -74.60122418 -93.63200491; 0.19154427 0.15537952 0.14137283 0.16046376
0.5 0.3; 150.70340002 -22.17126184 -74.54395849 -93.68510351; 0.19153811 0.15536443 0.14140286 0.16044277
0.5 0.3; 150.70270661 -22.16583736 -74.48669281 -93.73820211; 0.19153195 0.15534934 0.1414329 0.16042179
0.5 0.3; 150.7020132 -22.16041289 -74.42942712 -93.79130072; 0.19152579 0.15533425 0.14146293 0.16040081
0.5 0.3; 150.70131978 -22.15498841 -74.37216143 -93.84439932; 0.19151963 0.15531916 0.14149296 0.16037983
0.5 0.3; 150.70062637 -22.14956394 -74.31489574 -93.89749792; 0.19151347 0.15530407 0.14152299 0.16035884
0.5 0.3; 150.69993296 -22.14413946 -74.25763005 -93.95059652; 0.19150731 0.15528898 0.14155302 0.16033786
0.5 0.3; 150.69923955 -22.13871499 -74.20036436 -94.00369512; 0.19150115 0.15527389 0.14158306 0.16031688
0.5 0.3; 150.69854614 -22.13329051 -74.14309867 -94.05679372; 0.19149499 0.1552588 0.14161309 0.16029589
0.5 0.3; 150.69785273 -22.12786604 -74.08583299 -94.10989233; 0.19148883 0.15524371 0.14164312 0.16027491
0.5 0.3; 150.69715931 -22.12244156 -74.0285673 -94.16299093; 0.19148267 0.15522862 0.14167315 0.16025393
0.5 0.3; 150.6964659 -22.11701708 -73.97130161 -94.21608953; 0.19147652 0.15521353 0.14170319 0.16023294
0.5 0.3; 150.69577249 -22.11159261 -73.91403592 -94.26918813; 0.19147036 0.15519844 0.14173322 0.16021196
0.5 0.3; 150.69507908 -22.10616813 -73.85677023 -94.32228673; 0.1914642 0.15518335 0.14176325 0.16019098
0.5 0.3; 150.69438567 -22.10074366 -73.79950454 -94.37538533; 0.19145804 0.15516826 0.14179328 0.16016999
0.5 0.3; 150.69369225 -22.09531918 -73.74223886 -94.42848394; 0.19145188 0.15515317 0.14182332 0.16014901
0.5 0.3; 150.69299884 -22.08989471 -73.68497317 -94.48158254; 0.19144572 0.15513808 0.14185335 0.16012803
0.5 0.3; 150.69230543 -22.08447023 -73.62770748 -94.53468114; 0.19143956 0.15512299 0.14188338 0.16010704
0.5 0.3; 150.69161202 -22.07904576 -73.57044179 -94.58777974; 0.1914334 0.1551079 0.14191341 0.16008606
0.5 0.3; 150.69091861 -22.07362128 -73.5131761 -94.64087834; 0.19142724 0.15509281 0.14194344 0.16006508
0.5 0.3; 150.69022519 -22.06819681 -73.45591041 -94.69397694; 0.19142108 0.15507772 0.14197348 0.1600441
0.5 0.3; 150.68953178 -22.06277233 -73.39864473 -94.74707555; 0.19141492 0.15506263 0.14200351 0.16002311
0.5 0.3; 150.68883837 -22.05734785 -73.34137904 -94.80017415; 0.19140876 0.15504754 0.14203354 0.16000213
0.5 0.3; 150.68814496 -22.05192338 -73.28411335 -94.85327275; 0.1914026 0.15503245 0.14206357 0.15998115
0.5 0.3; 150.68745155 -22.0464989 -73.22684766 -94.90637135; 0.19139644 0.15501736 0.14209361 0.15996016
0.5 0.3; 150.68675814 -22.04107443 -73.16958197 -94.95946995; 0.19139028 0.15500227 0.14212364 0.15993918
0.5 0.3; 150.68606472 -22.03564995 -73.11231628 -95.01256855; 0.19138412 0.15498718 0.14215367 0.1599182
0.5 0.3; 150.68537131 -22.03022548 -73.05505059 -95.06566716; 0.19137797 0.15497209 0.1421837 0.15989721
0.5 0.3; 150.6846779 -22.024801 -72.99778491 -95.11876576; 0.19137181 0.154957 0.14221374 0.15987623
0.5 0.3; 150.68398449 -22.01937653 -72.94051922 -95.17186436; 0.19136565 0.15494191 0.14224377 0.15985525
0.5 0.3; 150.68329108 -22.01395205 -72.88325353 -95.22496296; 0.19135949 0.15492682 0.1422738 0.15983426
0.5 0.3; 150.68259766 -22.00852758 -72.82598784 -95.27806156; 0.19135333 0.15491173 0.14230383 0.15981328
0.5 0.3; 150.68190425 -22.0031031 -72.76872215 -95.33116016; 0.19134717 0.15489664 0.14233386 0.1597923
0.5 0.3; 150.68121084 -21.99767862 -72.71145646 -95.38425876; 0.19134101 0.15488155 0.1423639 0.15977131
0.5 0.3; 150.68051743 -21.99225415 -72.65419078 -95.43735737; 0.19133485 0.15486646 0.14239393 0.15975033
0.5 0.3; 150.67982402 -21.98682967 -72.59692509 -95.49045597; 0.19132869 0.15485137 0.14242396 0.15972935
0.5 0.3; 150.67913061 -21.9814052 -72.5396594 -95.54355457; 0.19132253 0.15483628 0.14245399 0.15970837
0.5 0.3; 150.67843719 -21.97598072 -72.48239371 -95.59665317; 0.19131637 0.15482119 0.14248403 0.15968738
0.5 0.3; 150.67774378 -21.97055625 -72.42512802 -95.64975177; 0.19131021 0.1548061 0.14251406 0.1596664
0.5 0.3; 150.67705037 -21.96513177 -72.36786233 -95.70285037; 0.19130405 0.15479101 0.14254409 0.15964542
0.5 0.3; 150.67635696 -21.9597073 -72.31059664 -95.75594898; 0.19129789 0.15477592 0.14257412 0.15962443
0.5 0.3; 150.67566355 -21.95428282 -72.25333096 -95.80904758; 0.19129173 0.15476083 0.14260415 0.15960345
0.5 0.3; 150.67497013 -21.94885834 -72.19606527 -95.86214618; 0.19128557 0.15474573 0.14263419 0.15958247
0.5 0.3; 150.67427672 -21.94343387 -72.13879958 -95.91524478; 0.19127941 0.15473064 0.14266422 0.15956148
0.5 0.3; 150.67358331 -21.93800939 -72.08153389 -95.96834338; 0.19127326 0.15471555 0.14269425 0.1595405
0.5 0.3; 150.6728899 -21.93258492 -72.0242682 -96.02144198; 0.1912671 0.15470046 0.14272428 0.15951952
0.5 0.3; 150.67219649 -21.92716044 -71.96700251 -96.07454059; 0.19126094 0.15468537 0.14275432 0.15949853
0.5 0.3; 150.67150308 -21.92173597 -71.90973683 -96.12763919; 0.19125478 0.15467028 0.14278435 0.15947755
0.5 0.3; 150.67080966 -21.91631149 -71.85247114 -96.18073779; 0.19124862 0.15465519 0.14281438 0.15945657
0.5 0.3; 150.67011625 -21.91088702 -71.79520545 -96.23383639; 0.19124246 0.1546401 0.14284441 0.15943558
0.5 0.3; 150.66942284 -21.90546254 -71.73793976 -96.28693499; 0.1912363 0.15462501 0.14287445 0.1594146
0.5 0.3; 150.66872943 -21.90003807 -71.68067407 -96.34003359; 0.19123014 0.15460992 0.14290448 0.15939362
0.5 0.3; 150.66803602 -21.89461359 -71.62340838 -96.3931322; 0.19122398 0.15459483 0.14293451 0.15937264
0.5 0.3; 150.6673426 -21.88918911 -71.56614269 -96.4462308; 0.19121782 0.15457974 0.14296454 0.15935165
0.5 0.3; 150.66664919 -21.88376464 -71.50887701 -96.4993294; 0.19121166 0.15456465 0.14299457 0.15933067
0.5 0.3; 150.66595578 -21.87834016 -71.45161132 -96.552428; 0.1912055 0.15454956 0.14302461 0.15930969
0.5 0.3; 150.66526237 -21.87291569 -71.39434563 -96.6055266; 0.19119934 0.15453447 0.14305464 0.1592887
0.5 0.3; 150.66456896 -21.86749121 -71.33707994 -96.6586252; 0.19119318 0.15451938 0.14308467 0.15926772
0.5 0.3; 150.66387554 -21.86206674 -71.27981425 -96.71172381; 0.19118702 0.15450429 0.1431147 0.15924674
0.5 0.3; 150.66318213 -21.85664226 -71.22254856 -96.76482241; 0.19118086 0.1544892 0.14314474 0.15922575
0.5 0.3; 150.66248872 -21.85121779 -71.16528288 -96.81792101; 0.1911747 0.15447411 0.14317477 0.15920477
0.5 0.3; 150.66179531 -21.84579331 -71.10801719 -96.87101961; 0.19116855 0.15445902 0.1432048 0.15918379
0.5 0.3; 150.6611019 -21.84036883 -71.0507515 -96.92411821; 0.19116239 0.15444393 0.14323483 0.1591628
0.5 0.3; 150.66040849 -21.83494436 -70.99348581 -96.97721681; 0.19115623 0.15442884 0.14326486 0.15914182
0.5 0.3; 150.65971507 -21.82951988 -70.93622012 -97.03031542; 0.19115007 0.15441375 0.1432949 0.15912084
0.5 0.3; 150.65902166 -21.82409541 -70.87895443 -97.08341402; 0.19114391 0.15439866 0.14332493 0.15909985
0.5 0.3; 150.65832825 -21.81867093 -70.82168874 -97.13651262; 0.19113775 0.15438357 0.14335496 0.15907887
0.5 0.3; 150.65763484 -21.81324646 -70.76442306 -97.18961122; 0.19113159 0.15436848 0.14338499 0.15905789
0.5 0.3; 150.65694143 -21.80782198 -70.70715737 -97.24270982; 0.19112543 0.15435339 0.14341503 0.15903691
0.5 0.3; 150.65624801 -21.80239751 -70.64989168 -97.29580842; 0.19111927 0.1543383 0.14344506 0.15901592
0.5 0.3; 150.6555546 -21.79697303 -70.59262599 -97.34890703; 0.19111311 0.15432321 0.14347509 0.15899494
